Time,Temperature(°C),Precipitation(mm),Cloudcover(%),Pressure(hPa),Wind Speed(km / h),Dewpoint(°C)
10 15 2018 15:40,12.3,0,93,922.6,9.2,12.1
10 15 2018 15:50,12.3,0,93,922.6,9.2,12.1
10 15 2018 16:00,11.9,0,91,922.3,7.1,11.7
10 15 2018 16:10,11.9,0,91,922.3,7.1,11.7
10 15 2018 16:20,11.9,0,91,922.3,7.1,11.7
10 15 2018 16:30,11.9,0,91,922.3,7.1,11.7
10 15 2018 16:40,11.9,0,91,922.3,7.1,11.7
10 15 2018 16:50,11.9,0,91,922.3,7.1,11.7
10 15 2018 17:00,11.8,0,91,922.4,7.4,11.7
10 15 2018 17:10,11.8,0,91,922.4,7.4,11.7
10 15 2018 17:20,11.8,0,91,922.4,7.4,11.7
10 15 2018 17:30,11.8,0,91,922.4,7.4,11.7
10 15 2018 17:40,11.8,0,91,922.4,7.4,11.7
10 15 2018 17:50,11.8,0,91,922.4,7.4,11.7
10 15 2018 18:00,11.7,0,90,922.3,7.1,11.6
10 15 2018 18:10,11.7,0,90,922.3,7.1,11.6
10 15 2018 18:20,11.7,0,90,922.3,7.1,11.6
10 15 2018 18:30,11.7,0,90,922.3,7.1,11.6
10 15 2018 18:40,11.7,0,90,922.3,7.1,11.6
10 15 2018 18:50,11.7,0,90,922.3,7.1,11.6
10 15 2018 19:00,11.6,0,90,922.3,6.9,11.4
10 15 2018 19:10,11.6,0,90,922.3,6.9,11.4
10 15 2018 19:20,11.6,0,90,922.3,6.9,11.4
10 15 2018 19:30,11.6,0,90,922.3,6.9,11.4
10 15 2018 19:40,11.6,0,90,922.3,6.9,11.4
10 15 2018 19:50,11.6,0,90,922.3,6.9,11.4
10 15 2018 20:00,11.7,0,90,922.8,5.4,11.6
10 15 2018 20:10,11.7,0,90,922.8,5.4,11.6
10 15 2018 20:20,11.7,0,90,922.8,5.4,11.6
10 15 2018 20:30,11.7,0,90,922.8,5.4,11.6
10 15 2018 20:40,11.7,0,90,922.8,5.4,11.6
10 15 2018 20:50,11.7,0,90,922.8,5.4,11.6
10 15 2018 21:00,11.6,0,90,922.7,4.2,11.5
10 15 2018 21:10,11.6,0,90,922.7,4.2,11.5
10 15 2018 21:20,11.6,0,90,922.7,4.2,11.5
10 15 2018 21:30,11.6,0,90,922.7,4.2,11.5
10 15 2018 21:40,11.6,0,90,922.7,4.2,11.5
10 15 2018 21:50,11.6,0,90,922.7,4.2,11.5
10 15 2018 22:00,11.4,0,91,922.7,4.3,11.3
10 15 2018 22:10,11.4,0,91,922.7,4.3,11.3
10 15 2018 22:20,11.4,0,91,922.7,4.3,11.3
10 15 2018 22:30,11.4,0,91,922.7,4.3,11.3
10 15 2018 22:40,11.4,0,91,922.7,4.3,11.3
10 15 2018 22:50,11.4,0,91,922.7,4.3,11.3
10 15 2018 23:00,11.4,0,90,922.8,6,11.3
10 15 2018 23:10,11.4,0,90,922.8,6,11.3
10 15 2018 23:20,11.4,0,90,922.8,6,11.3
10 15 2018 23:30,11.4,0,90,922.8,6,11.3
10 15 2018 23:40,11.4,0,90,922.8,6,11.3
10 15 2018 23:50,11.4,0,90,922.8,6,11.3
10 16 2018 00:00,11.3,0,90,922.6,5.4,11.2
10 16 2018 00:10,11.3,0,90,922.6,5.4,11.2
10 16 2018 00:20,11.3,0,90,922.6,5.4,11.2
10 16 2018 00:30,11.3,0,90,922.6,5.4,11.2
10 16 2018 00:40,11.3,0,90,922.6,5.4,11.2
10 16 2018 00:50,11.3,0,90,922.6,5.4,11.2
10 16 2018 01:00,11.3,0,90,922.7,5.9,11.1
10 16 2018 01:10,11.3,0,90,922.7,5.9,11.1
10 16 2018 01:20,11.3,0,90,922.7,5.9,11.1
10 16 2018 01:30,11.3,0,90,922.7,5.9,11.1
10 16 2018 01:40,11.3,0,90,922.7,5.9,11.1
10 16 2018 01:50,11.3,0,90,922.7,5.9,11.1
10 16 2018 02:00,11.7,0,90,923.2,8.7,11.3
10 16 2018 02:10,11.7,0,90,923.2,8.7,11.3
10 16 2018 02:20,11.7,0,90,923.2,8.7,11.3
10 16 2018 02:30,11.7,0,90,923.2,8.7,11.3
10 16 2018 02:40,11.7,0,90,923.2,8.7,11.3
10 16 2018 02:50,11.7,0,90,923.2,8.7,11.3
10 16 2018 03:00,12.6,0,90,923.3,10.2,11.2
10 16 2018 03:10,12.6,0,90,923.3,10.2,11.2
10 16 2018 03:20,12.6,0,90,923.3,10.2,11.2
10 16 2018 03:30,12.6,0,90,923.3,10.2,11.2
10 16 2018 03:40,12.6,0,90,923.3,10.2,11.2
10 16 2018 03:50,12.6,0,90,923.3,10.2,11.2
10 16 2018 04:00,13.3,0,90,923.5,10.5,11.2
10 16 2018 04:10,13.3,0,90,923.5,10.5,11.2
10 16 2018 04:20,13.3,0,90,923.5,10.5,11.2
10 16 2018 04:30,13.3,0,90,923.5,10.5,11.2
10 16 2018 04:40,13.3,0,90,923.5,10.5,11.2
10 16 2018 04:50,13.3,0,90,923.5,10.5,11.2
10 16 2018 05:00,13.9,0,90,923.7,9.7,11.2
10 16 2018 05:10,13.9,0,90,923.7,9.7,11.2
10 16 2018 05:20,13.9,0,90,923.7,9.7,11.2
10 16 2018 05:30,13.9,0,90,923.7,9.7,11.2
10 16 2018 05:40,13.9,0,90,923.7,9.7,11.2
10 16 2018 05:50,13.9,0,90,923.7,9.7,11.2
10 16 2018 06:00,14.5,0,83,923.6,8.4,11.1
10 16 2018 06:10,14.5,0,83,923.6,8.4,11.1
10 16 2018 06:20,14.5,0,83,923.6,8.4,11.1
10 16 2018 06:30,14.5,0,83,923.6,8.4,11.1
10 16 2018 06:40,14.5,0,83,923.6,8.4,11.1
10 16 2018 06:50,14.5,0,83,923.6,8.4,11.1
10 16 2018 07:00,14.9,0,25,923.2,6.7,11.1
10 16 2018 07:10,14.9,0,25,923.2,6.7,11.1
10 16 2018 07:20,14.9,0,25,923.2,6.7,11.1
10 16 2018 07:30,14.9,0,25,923.2,6.7,11.1
10 16 2018 07:40,14.9,0,25,923.2,6.7,11.1
10 16 2018 07:50,14.9,0,25,923.2,6.7,11.1
10 16 2018 08:00,14.3,0,24,923.3,6.5,10.5
10 16 2018 08:10,14.3,0,24,923.3,6.5,10.5
10 16 2018 08:20,14.3,0,24,923.3,6.5,10.5
10 16 2018 08:30,14.3,0,24,923.3,6.5,10.5
10 16 2018 08:40,14.3,0,24,923.3,6.5,10.5
10 16 2018 08:50,14.3,0,24,923.3,6.5,10.5
10 16 2018 09:00,14.1,0,14,923,8,10.3
10 16 2018 09:10,14.1,0,14,923,8,10.3
10 16 2018 09:20,14.1,0,14,923,8,10.3
10 16 2018 09:30,14.1,0,14,923,8,10.3
10 16 2018 09:40,14.1,0,14,923,8,10.3
10 16 2018 09:50,14.1,0,14,923,8,10.3
10 16 2018 10:00,13.5,0,10,922.9,7.3,9.9
10 16 2018 10:10,13.5,0,10,922.9,7.3,9.9
10 16 2018 10:20,13.5,0,10,922.9,7.3,9.9
10 16 2018 10:30,13.5,0,10,922.9,7.3,9.9
10 16 2018 10:40,13.5,0,10,922.9,7.3,9.9
10 16 2018 10:50,13.5,0,10,922.9,7.3,9.9
10 16 2018 11:00,12.9,0,34,922.8,6.4,10
10 16 2018 11:10,12.9,0,34,922.8,6.4,10
10 16 2018 11:20,12.9,0,34,922.8,6.4,10
10 16 2018 11:30,12.9,0,34,922.8,6.4,10
10 16 2018 11:40,12.9,0,34,922.8,6.4,10
10 16 2018 11:50,12.9,0,34,922.8,6.4,10
10 16 2018 12:00,12.3,0,60,922.9,10,10.3
10 16 2018 12:10,12.3,0,60,922.9,10,10.3
10 16 2018 12:20,12.3,0,60,922.9,10,10.3
10 16 2018 12:30,12.3,0,60,922.9,10,10.3
10 16 2018 12:40,12.3,0,60,922.9,10,10.3
10 16 2018 12:50,12.3,0,60,922.9,10,10.3
10 16 2018 13:00,11.7,0,100,922.9,6.1,10.8
10 16 2018 13:10,11.7,0,100,922.9,6.1,10.8
10 16 2018 13:20,11.7,0,100,922.9,6.1,10.8
10 16 2018 13:30,11.7,0,100,922.9,6.1,10.8
10 16 2018 13:40,11.7,0,100,922.9,6.1,10.8
10 16 2018 13:50,11.7,0,100,922.9,6.1,10.8
10 16 2018 14:00,11.1,0,100,922.4,4.7,10.8
10 16 2018 14:10,11.1,0,100,922.4,4.7,10.8
10 16 2018 14:20,11.1,0,100,922.4,4.7,10.8
10 16 2018 14:30,11.1,0,100,922.4,4.7,10.8
10 16 2018 14:40,11.1,0,100,922.4,4.7,10.8
10 16 2018 14:50,11.1,0,100,922.4,4.7,10.8
10 16 2018 15:00,11.6,0,100,922.5,4.5,11.5
10 16 2018 15:10,11.6,0,100,922.5,4.5,11.5
10 16 2018 15:20,11.6,0,100,922.5,4.5,11.5
10 16 2018 15:30,11.6,0,100,922.5,4.5,11.5
10 16 2018 15:40,11.6,0,100,922.5,4.5,11.5
10 16 2018 15:50,11.6,0,100,922.5,4.5,11.5
10 16 2018 16:00,12.1,0,92,922.5,7.4,12
10 16 2018 16:10,12.1,0,92,922.5,7.4,12
10 16 2018 16:20,12.1,0,92,922.5,7.4,12
10 16 2018 16:30,12.1,0,92,922.5,7.4,12
10 16 2018 16:40,12.1,0,92,922.5,7.4,12
10 16 2018 16:50,12.1,0,92,922.5,7.4,12
10 16 2018 17:00,12,0,100,922.1,6.1,12
10 16 2018 17:10,12,0,100,922.1,6.1,12
10 16 2018 17:20,12,0,100,922.1,6.1,12
10 16 2018 17:30,12,0,100,922.1,6.1,12
10 16 2018 17:40,12,0,100,922.1,6.1,12
10 16 2018 17:50,12,0,100,922.1,6.1,12
10 16 2018 18:00,11.9,0,100,922,5.1,11.8
10 16 2018 18:10,11.9,0,100,922,5.1,11.8
10 16 2018 18:20,11.9,0,100,922,5.1,11.8
10 16 2018 18:30,11.9,0,100,922,5.1,11.8
10 16 2018 18:40,11.9,0,100,922,5.1,11.8
10 16 2018 18:50,11.9,0,100,922,5.1,11.8
10 16 2018 19:00,11.2,0,100,921.7,4.6,11.2
10 16 2018 19:10,11.2,0,100,921.7,4.6,11.2
10 16 2018 19:20,11.2,0,100,921.7,4.6,11.2
10 16 2018 19:30,11.2,0,100,921.7,4.6,11.2
10 16 2018 19:40,11.2,0,100,921.7,4.6,11.2
10 16 2018 19:50,11.2,0,100,921.7,4.6,11.2
10 16 2018 20:00,11,0,95,921.5,4.7,10.9
10 16 2018 20:10,11,0,95,921.5,4.7,10.9
10 16 2018 20:20,11,0,95,921.5,4.7,10.9
10 16 2018 20:30,11,0,95,921.5,4.7,10.9
10 16 2018 20:40,11,0,95,921.5,4.7,10.9
10 16 2018 20:50,11,0,95,921.5,4.7,10.9
10 16 2018 21:00,10.4,0,100,920.9,5.1,10.4
10 16 2018 21:10,10.4,0,100,920.9,5.1,10.4
10 16 2018 21:20,10.4,0,100,920.9,5.1,10.4
10 16 2018 21:30,10.4,0,100,920.9,5.1,10.4
10 16 2018 21:40,10.4,0,100,920.9,5.1,10.4
10 16 2018 21:50,10.4,0,100,920.9,5.1,10.4
10 16 2018 22:00,11.2,0,100,921,3.6,11.1
10 16 2018 22:10,11.2,0,100,921,3.6,11.1
10 16 2018 22:20,11.2,0,100,921,3.6,11.1
10 16 2018 22:30,11.2,0,100,921,3.6,11.1
10 16 2018 22:40,11.2,0,100,921,3.6,11.1
10 16 2018 22:50,11.2,0,100,921,3.6,11.1
10 16 2018 23:00,11.4,0,100,921,6.3,11.3
10 16 2018 23:10,11.4,0,100,921,6.3,11.3
10 16 2018 23:20,11.4,0,100,921,6.3,11.3
10 16 2018 23:30,11.4,0,100,921,6.3,11.3
10 16 2018 23:40,11.4,0,100,921,6.3,11.3
10 16 2018 23:50,11.4,0,100,921,6.3,11.3
10 17 2018 00:00,11.2,0,100,920.8,5.2,11.1
10 17 2018 00:10,11.2,0,100,920.8,5.2,11.1
10 17 2018 00:20,11.2,0,100,920.8,5.2,11.1
10 17 2018 00:30,11.2,0,100,920.8,5.2,11.1
10 17 2018 00:40,11.2,0,100,920.8,5.2,11.1
10 17 2018 00:50,11.2,0,100,920.8,5.2,11.1
10 17 2018 01:00,11.2,0,97,920.7,7.2,11
10 17 2018 01:10,11.2,0,97,920.7,7.2,11
10 17 2018 01:20,11.2,0,97,920.7,7.2,11
10 17 2018 01:30,11.2,0,97,920.7,7.2,11
10 17 2018 01:40,11.2,0,97,920.7,7.2,11
10 17 2018 01:50,11.2,0,97,920.7,7.2,11
10 17 2018 02:00,12,0,91,921,9.3,11.1
10 17 2018 02:10,12,0,91,921,9.3,11.1
10 17 2018 02:20,12,0,91,921,9.3,11.1
10 17 2018 02:30,12,0,91,921,9.3,11.1
10 17 2018 02:40,12,0,91,921,9.3,11.1
10 17 2018 02:50,12,0,91,921,9.3,11.1
10 17 2018 03:00,13,0.1,94,921.3,12,11.5
10 17 2018 03:10,13,0.1,94,921.3,12,11.5
10 17 2018 03:20,13,0.1,94,921.3,12,11.5
10 17 2018 03:30,13,0.1,94,921.3,12,11.5
10 17 2018 03:40,13,0.1,94,921.3,12,11.5
10 17 2018 03:50,13,0.1,94,921.3,12,11.5
10 17 2018 04:00,14.3,0.1,92,921.3,15.6,11.6
10 17 2018 04:10,14.3,0.1,92,921.3,15.6,11.6
10 17 2018 04:20,14.3,0.1,92,921.3,15.6,11.6
10 17 2018 04:30,14.3,0.1,92,921.3,15.6,11.6
10 17 2018 04:40,14.3,0.1,92,921.3,15.6,11.6
10 17 2018 04:50,14.3,0.1,92,921.3,15.6,11.6
10 17 2018 05:00,15.5,0,91,921.5,16.6,11.8
10 17 2018 05:10,15.5,0,91,921.5,16.6,11.8
10 17 2018 05:20,15.5,0,91,921.5,16.6,11.8
10 17 2018 05:30,15.5,0,91,921.5,16.6,11.8
10 17 2018 05:40,15.5,0,91,921.5,16.6,11.8
10 17 2018 05:50,15.5,0,91,921.5,16.6,11.8
10 17 2018 06:00,15,0,29,921,13,12.7
10 17 2018 06:10,15,0,29,921,13,12.7
10 17 2018 06:20,15,0,29,921,13,12.7
10 17 2018 06:30,15,0,29,921,13,12.7
10 17 2018 06:40,15,0,29,921,13,12.7
10 17 2018 06:50,15,0,29,921,13,12.7
10 17 2018 07:00,14.9,0,54,920.5,10.1,13.2
10 17 2018 07:10,14.9,0,54,920.5,10.1,13.2
10 17 2018 07:20,14.9,0,54,920.5,10.1,13.2
10 17 2018 07:30,14.9,0,54,920.5,10.1,13.2
10 17 2018 07:40,14.9,0,54,920.5,10.1,13.2
10 17 2018 07:50,14.9,0,54,920.5,10.1,13.2
10 17 2018 08:00,14.1,0,77,920.9,5.4,12.3
10 17 2018 08:10,14.1,0,77,920.9,5.4,12.3
10 17 2018 08:20,14.1,0,77,920.9,5.4,12.3
10 17 2018 08:30,14.1,0,77,920.9,5.4,12.3
10 17 2018 08:40,14.1,0,77,920.9,5.4,12.3
10 17 2018 08:50,14.1,0,77,920.9,5.4,12.3
10 17 2018 09:00,14.3,0,63,920.6,5.9,12.8
10 17 2018 09:10,14.3,0,63,920.6,5.9,12.8
10 17 2018 09:20,14.3,0,63,920.6,5.9,12.8
10 17 2018 09:30,14.3,0,63,920.6,5.9,12.8
10 17 2018 09:40,14.3,0,63,920.6,5.9,12.8
10 17 2018 09:50,14.3,0,63,920.6,5.9,12.8
10 17 2018 10:00,14.5,0,100,920.4,9,12.8
10 17 2018 10:10,14.5,0,100,920.4,9,12.8
10 17 2018 10:20,14.5,0,100,920.4,9,12.8
10 17 2018 10:30,14.5,0,100,920.4,9,12.8
10 17 2018 10:40,14.5,0,100,920.4,9,12.8
10 17 2018 10:50,14.5,0,100,920.4,9,12.8
10 17 2018 11:00,13.9,0.1,100,920.4,13.2,13.1
10 17 2018 11:10,13.9,0.1,100,920.4,13.2,13.1
10 17 2018 11:20,13.9,0.1,100,920.4,13.2,13.1
10 17 2018 11:30,13.9,0.1,100,920.4,13.2,13.1
10 17 2018 11:40,13.9,0.1,100,920.4,13.2,13.1
10 17 2018 11:50,13.9,0.1,100,920.4,13.2,13.1
10 17 2018 12:00,13.3,0.1,100,920.5,11.8,13
10 17 2018 12:10,13.3,0.1,100,920.5,11.8,13
10 17 2018 12:20,13.3,0.1,100,920.5,11.8,13
10 17 2018 12:30,13.3,0.1,100,920.5,11.8,13
10 17 2018 12:40,13.3,0.1,100,920.5,11.8,13
10 17 2018 12:50,13.3,0.1,100,920.5,11.8,13
10 17 2018 13:00,13,0.2,100,920.5,13.2,12.8
10 17 2018 13:10,13,0.2,100,920.5,13.2,12.8
10 17 2018 13:20,13,0.2,100,920.5,13.2,12.8
10 17 2018 13:30,13,0.2,100,920.5,13.2,12.8
10 17 2018 13:40,13,0.2,100,920.5,13.2,12.8
10 17 2018 13:50,13,0.2,100,920.5,13.2,12.8
10 17 2018 14:00,12.8,0.2,100,920.2,10.6,12.7
10 17 2018 14:10,12.8,0.2,100,920.2,10.6,12.7
10 17 2018 14:20,12.8,0.2,100,920.2,10.6,12.7
10 17 2018 14:30,12.8,0.2,100,920.2,10.6,12.7
10 17 2018 14:40,12.8,0.2,100,920.2,10.6,12.7
10 17 2018 14:50,12.8,0.2,100,920.2,10.6,12.7
10 17 2018 15:00,12.8,0.2,100,920.2,9.6,12.7
10 17 2018 15:10,12.8,0.2,100,920.2,9.6,12.7
10 17 2018 15:20,12.8,0.2,100,920.2,9.6,12.7
10 17 2018 15:30,12.8,0.2,100,920.2,9.6,12.7
10 17 2018 15:40,12.8,0.2,100,920.2,9.6,12.7
10 17 2018 15:50,12.8,0.2,100,920.2,9.6,12.7
10 17 2018 16:00,12.7,0.1,96,920.1,8.9,12.6
10 17 2018 16:10,12.7,0.1,96,920.1,8.9,12.6
10 17 2018 16:20,12.7,0.1,96,920.1,8.9,12.6
10 17 2018 16:30,12.7,0.1,96,920.1,8.9,12.6
10 17 2018 16:40,12.7,0.1,96,920.1,8.9,12.6
10 17 2018 16:50,12.7,0.1,96,920.1,8.9,12.6
10 17 2018 17:00,12.6,0,90,919.8,8.3,12.5
10 17 2018 17:10,12.6,0,90,919.8,8.3,12.5
10 17 2018 17:20,12.6,0,90,919.8,8.3,12.5
10 17 2018 17:30,12.6,0,90,919.8,8.3,12.5
10 17 2018 17:40,12.6,0,90,919.8,8.3,12.5
10 17 2018 17:50,12.6,0,90,919.8,8.3,12.5
10 17 2018 18:00,12.6,0,90,919.5,7.2,12.4
10 17 2018 18:10,12.6,0,90,919.5,7.2,12.4
10 17 2018 18:20,12.6,0,90,919.5,7.2,12.4
10 17 2018 18:30,12.6,0,90,919.5,7.2,12.4
10 17 2018 18:40,12.6,0,90,919.5,7.2,12.4
10 17 2018 18:50,12.6,0,90,919.5,7.2,12.4
10 17 2018 19:00,12.5,0,92,919.6,6.9,12.4
10 17 2018 19:10,12.5,0,92,919.6,6.9,12.4
10 17 2018 19:20,12.5,0,92,919.6,6.9,12.4
10 17 2018 19:30,12.5,0,92,919.6,6.9,12.4
10 17 2018 19:40,12.5,0,92,919.6,6.9,12.4
10 17 2018 19:50,12.5,0,92,919.6,6.9,12.4
10 17 2018 20:00,12.4,0,100,919.7,4.3,12.3
10 17 2018 20:10,12.4,0,100,919.7,4.3,12.3
10 17 2018 20:20,12.4,0,100,919.7,4.3,12.3
10 17 2018 20:30,12.4,0,100,919.7,4.3,12.3
10 17 2018 20:40,12.4,0,100,919.7,4.3,12.3
10 17 2018 20:50,12.4,0,100,919.7,4.3,12.3
10 17 2018 21:00,12.5,0.3,100,919.5,3.9,12.3
10 17 2018 21:10,12.5,0.3,100,919.5,3.9,12.3
10 17 2018 21:20,12.5,0.3,100,919.5,3.9,12.3
10 17 2018 21:30,12.5,0.3,100,919.5,3.9,12.3
10 17 2018 21:40,12.5,0.3,100,919.5,3.9,12.3
10 17 2018 21:50,12.5,0.3,100,919.5,3.9,12.3
10 17 2018 22:00,12.3,0.1,100,919.3,3.5,12.1
10 17 2018 22:10,12.3,0.1,100,919.3,3.5,12.1
10 17 2018 22:20,12.3,0.1,100,919.3,3.5,12.1
10 17 2018 22:30,12.3,0.1,100,919.3,3.5,12.1
10 17 2018 22:40,12.3,0.1,100,919.3,3.5,12.1
10 17 2018 22:50,12.3,0.1,100,919.3,3.5,12.1
10 17 2018 23:00,12.2,0,100,919.5,1.8,12.1
10 17 2018 23:10,12.2,0,100,919.5,1.8,12.1
10 17 2018 23:20,12.2,0,100,919.5,1.8,12.1
10 17 2018 23:30,12.2,0,100,919.5,1.8,12.1
10 17 2018 23:40,12.2,0,100,919.5,1.8,12.1
10 17 2018 23:50,12.2,0,100,919.5,1.8,12.1
10 18 2018 00:00,12.2,0,100,919.3,3.1,12
10 18 2018 00:10,12.2,0,100,919.3,3.1,12
10 18 2018 00:20,12.2,0,100,919.3,3.1,12
10 18 2018 00:30,12.2,0,100,919.3,3.1,12
10 18 2018 00:40,12.2,0,100,919.3,3.1,12
10 18 2018 00:50,12.2,0,100,919.3,3.1,12
10 18 2018 01:00,12.2,0,100,919.4,2.6,12
10 18 2018 01:10,12.2,0,100,919.4,2.6,12
10 18 2018 01:20,12.2,0,100,919.4,2.6,12
10 18 2018 01:30,12.2,0,100,919.4,2.6,12
10 18 2018 01:40,12.2,0,100,919.4,2.6,12
10 18 2018 01:50,12.2,0,100,919.4,2.6,12
10 18 2018 02:00,12.9,0,100,919.5,4.5,12.6
10 18 2018 02:10,12.9,0,100,919.5,4.5,12.6
10 18 2018 02:20,12.9,0,100,919.5,4.5,12.6
10 18 2018 02:30,12.9,0,100,919.5,4.5,12.6
10 18 2018 02:40,12.9,0,100,919.5,4.5,12.6
10 18 2018 02:50,12.9,0,100,919.5,4.5,12.6
10 18 2018 03:00,13.6,0,84,919.7,5.1,13
10 18 2018 03:10,13.6,0,84,919.7,5.1,13
10 18 2018 03:20,13.6,0,84,919.7,5.1,13
10 18 2018 03:30,13.6,0,84,919.7,5.1,13
10 18 2018 03:40,13.6,0,84,919.7,5.1,13
10 18 2018 03:50,13.6,0,84,919.7,5.1,13
10 18 2018 04:00,14.5,0,93,920.1,6.4,12.2
10 18 2018 04:10,14.5,0,93,920.1,6.4,12.2
10 18 2018 04:20,14.5,0,93,920.1,6.4,12.2
10 18 2018 04:30,14.5,0,93,920.1,6.4,12.2
10 18 2018 04:40,14.5,0,93,920.1,6.4,12.2
10 18 2018 04:50,14.5,0,93,920.1,6.4,12.2
10 18 2018 05:00,15.1,0,90,920.3,8.3,12.4
10 18 2018 05:10,15.1,0,90,920.3,8.3,12.4
10 18 2018 05:20,15.1,0,90,920.3,8.3,12.4
10 18 2018 05:30,15.1,0,90,920.3,8.3,12.4
10 18 2018 05:40,15.1,0,90,920.3,8.3,12.4
10 18 2018 05:50,15.1,0,90,920.3,8.3,12.4
10 18 2018 06:00,15.3,0,62,920,9.3,12.6
10 18 2018 06:10,15.3,0,62,920,9.3,12.6
10 18 2018 06:20,15.3,0,62,920,9.3,12.6
10 18 2018 06:30,15.3,0,62,920,9.3,12.6
10 18 2018 06:40,15.3,0,62,920,9.3,12.6
10 18 2018 06:50,15.3,0,62,920,9.3,12.6
10 18 2018 07:00,15.6,0,41,919.5,7.3,12.6
10 18 2018 07:10,15.6,0,41,919.5,7.3,12.6
10 18 2018 07:20,15.6,0,41,919.5,7.3,12.6
10 18 2018 07:30,15.6,0,41,919.5,7.3,12.6
10 18 2018 07:40,15.6,0,41,919.5,7.3,12.6
10 18 2018 07:50,15.6,0,41,919.5,7.3,12.6
10 18 2018 08:00,15,0,15,919.6,8.6,12.7
10 18 2018 08:10,15,0,15,919.6,8.6,12.7
10 18 2018 08:20,15,0,15,919.6,8.6,12.7
10 18 2018 08:30,15,0,15,919.6,8.6,12.7
10 18 2018 08:40,15,0,15,919.6,8.6,12.7
10 18 2018 08:50,15,0,15,919.6,8.6,12.7
10 18 2018 09:00,14.9,0,28,919.6,8,13.1
10 18 2018 09:10,14.9,0,28,919.6,8,13.1
10 18 2018 09:20,14.9,0,28,919.6,8,13.1
10 18 2018 09:30,14.9,0,28,919.6,8,13.1
10 18 2018 09:40,14.9,0,28,919.6,8,13.1
10 18 2018 09:50,14.9,0,28,919.6,8,13.1
10 18 2018 10:00,14.2,0,44,919.4,5.9,12.9
10 18 2018 10:10,14.2,0,44,919.4,5.9,12.9
10 18 2018 10:20,14.2,0,44,919.4,5.9,12.9
10 18 2018 10:30,14.2,0,44,919.4,5.9,12.9
10 18 2018 10:40,14.2,0,44,919.4,5.9,12.9
10 18 2018 10:50,14.2,0,44,919.4,5.9,12.9
10 18 2018 11:00,13.4,0,100,919.1,5.2,12.5
10 18 2018 11:10,13.4,0,100,919.1,5.2,12.5
10 18 2018 11:20,13.4,0,100,919.1,5.2,12.5
10 18 2018 11:30,13.4,0,100,919.1,5.2,12.5
10 18 2018 11:40,13.4,0,100,919.1,5.2,12.5
10 18 2018 11:50,13.4,0,100,919.1,5.2,12.5
10 18 2018 12:00,12.9,0,100,919.4,5.4,12.3
10 18 2018 12:10,12.9,0,100,919.4,5.4,12.3
10 18 2018 12:20,12.9,0,100,919.4,5.4,12.3
10 18 2018 12:30,12.9,0,100,919.4,5.4,12.3
10 18 2018 12:40,12.9,0,100,919.4,5.4,12.3
10 18 2018 12:50,12.9,0,100,919.4,5.4,12.3
10 18 2018 13:00,12.8,0,100,919.7,6.5,12
10 18 2018 13:10,12.8,0,100,919.7,6.5,12
10 18 2018 13:20,12.8,0,100,919.7,6.5,12
10 18 2018 13:30,12.8,0,100,919.7,6.5,12
10 18 2018 13:40,12.8,0,100,919.7,6.5,12
10 18 2018 13:50,12.8,0,100,919.7,6.5,12
10 18 2018 14:00,12.4,0,100,919.7,5.4,12
10 18 2018 14:10,12.4,0,100,919.7,5.4,12
10 18 2018 14:20,12.4,0,100,919.7,5.4,12
10 18 2018 14:30,12.4,0,100,919.7,5.4,12
10 18 2018 14:40,12.4,0,100,919.7,5.4,12
10 18 2018 14:50,12.4,0,100,919.7,5.4,12
10 18 2018 15:00,12.3,0,100,919.8,5.4,12.1
10 18 2018 15:10,12.3,0,100,919.8,5.4,12.1
10 18 2018 15:20,12.3,0,100,919.8,5.4,12.1
10 18 2018 15:30,12.3,0,100,919.8,5.4,12.1
10 18 2018 15:40,12.3,0,100,919.8,5.4,12.1
10 18 2018 15:50,12.3,0,100,919.8,5.4,12.1
10 18 2018 16:00,12.3,0,100,919.6,5.5,12.1
10 18 2018 16:10,12.3,0,100,919.6,5.5,12.1
10 18 2018 16:20,12.3,0,100,919.6,5.5,12.1
10 18 2018 16:30,12.3,0,100,919.6,5.5,12.1
10 18 2018 16:40,12.3,0,100,919.6,5.5,12.1
10 18 2018 16:50,12.3,0,100,919.6,5.5,12.1
10 18 2018 17:00,12.3,0,100,919.5,5.4,12.1
10 18 2018 17:10,12.3,0,100,919.5,5.4,12.1
10 18 2018 17:20,12.3,0,100,919.5,5.4,12.1
10 18 2018 17:30,12.3,0,100,919.5,5.4,12.1
10 18 2018 17:40,12.3,0,100,919.5,5.4,12.1
10 18 2018 17:50,12.3,0,100,919.5,5.4,12.1
10 18 2018 18:00,12.2,0,99,919.6,4.7,12.1
10 18 2018 18:10,12.2,0,99,919.6,4.7,12.1
10 18 2018 18:20,12.2,0,99,919.6,4.7,12.1
10 18 2018 18:30,12.2,0,99,919.6,4.7,12.1
10 18 2018 18:40,12.2,0,99,919.6,4.7,12.1
10 18 2018 18:50,12.2,0,99,919.6,4.7,12.1
10 18 2018 19:00,12.2,0,95,919.6,4,12
10 18 2018 19:10,12.2,0,95,919.6,4,12
10 18 2018 19:20,12.2,0,95,919.6,4,12
10 18 2018 19:30,12.2,0,95,919.6,4,12
10 18 2018 19:40,12.2,0,95,919.6,4,12
10 18 2018 19:50,12.2,0,95,919.6,4,12
