Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),Time,Temperature(°C),Precipitation(mm),Cloudcover(%),Pressure(hPa),Wind Speed(km / h),Dewpoint(°C)
06 12 2018 04:10,3601.01489257812,16.3808498382568,3600.0,19.7870693206787,06 12 2018 04:10,18.1,0.0,16,915.0,13.2,12.0
06 12 2018 04:20,3601.06909179687,16.5250205993652,3600.0,23.074140548706,06 12 2018 04:20,18.1,0.0,16,915.0,13.2,12.0
06 12 2018 04:30,3600.84301757812,14.9693698883056,3600.0,21.3407802581787,06 12 2018 04:30,18.1,0.0,16,915.0,13.2,12.0
06 12 2018 04:40,3601.166015625,17.0137100219726,3600.0,20.7147693634033,06 12 2018 04:40,18.1,0.0,16,915.0,13.2,12.0
06 12 2018 04:50,3600.962890625,16.9073791503906,3600.0,21.3487300872802,06 12 2018 04:50,18.1,0.0,16,915.0,13.2,12.0
06 12 2018 05:00,3600.7109375,18.0408992767333,3600.0,24.1806507110595,06 12 2018 05:00,18.9,0.0,8,915.2,13.8,11.4
06 12 2018 05:10,3600.92407226562,15.80601978302,3600.0,23.0775299072265,06 12 2018 05:10,18.9,0.0,8,915.2,13.8,11.4
06 12 2018 05:20,3600.8798828125,17.0310897827148,3600.0,18.4311408996582,06 12 2018 05:20,18.9,0.0,8,915.2,13.8,11.4
06 12 2018 05:30,3601.0029296875,18.5524101257324,3600.0,19.4461498260498,06 12 2018 05:30,18.9,0.0,8,915.2,13.8,11.4
06 12 2018 05:40,3596.2958984375,16.7982902526855,3600.0,21.1508903503417,06 12 2018 05:40,18.9,0.0,8,915.2,13.8,11.4
06 12 2018 05:50,3600.61694335937,15.5381202697753,3600.0,20.5212707519531,06 12 2018 05:50,18.9,0.0,8,915.2,13.8,11.4
06 12 2018 06:00,3600.74096679687,17.2172603607177,3600.0,20.9781494140625,06 12 2018 06:00,19.7,0.0,3,914.8,13.8,10.5
06 12 2018 06:10,3600.82397460937,17.6729106903076,3600.0,18.633150100708,06 12 2018 06:10,19.7,0.0,3,914.8,13.8,10.5
06 12 2018 06:20,3600.89599609375,18.0381908416748,3600.0,19.8002300262451,06 12 2018 06:20,19.7,0.0,3,914.8,13.8,10.5
06 12 2018 06:30,3600.89599609375,16.7057304382324,3600.0,22.1392192840576,06 12 2018 06:30,19.7,0.0,3,914.8,13.8,10.5
06 12 2018 06:40,3594.11108398437,15.9192399978637,3600.0,18.8518104553222,06 12 2018 06:40,19.7,0.0,3,914.8,13.8,10.5
06 12 2018 06:50,3601.041015625,16.1014099121093,3600.0,18.8540496826171,06 12 2018 06:50,19.7,0.0,3,914.8,13.8,10.5
06 12 2018 07:00,3600.79809570312,17.2830009460449,3600.0,17.7392501831054,06 12 2018 07:00,20.4,0.0,0,914.6,15.3,9.4
06 12 2018 07:10,3592.61206054687,15.6574602127075,3600.0,17.906509399414,06 12 2018 07:10,20.4,0.0,0,914.6,15.3,9.4
06 12 2018 07:20,2988.287109375,15.5063295364379,3600.0,20.3578605651855,06 12 2018 07:20,20.4,0.0,0,914.6,15.3,9.4
06 12 2018 07:30,2648.60595703125,15.8175897598266,3600.0,20.3267402648925,06 12 2018 07:30,20.4,0.0,0,914.6,15.3,9.4
06 12 2018 07:40,2455.64306640625,15.0439596176147,3600.0,25.9838695526123,06 12 2018 07:40,20.4,0.0,0,914.6,15.3,9.4
06 12 2018 07:50,2421.99194335937,14.9227504730224,3600.0,23.7557201385498,06 12 2018 07:50,20.4,0.0,0,914.6,15.3,9.4
06 12 2018 08:00,2409.7119140625,15.2302999496459,3600.0,24.8841495513916,06 12 2018 08:00,21.2,0.0,4,914.9,19.1,10.5
06 12 2018 08:10,2438.69189453125,15.6872301101684,3600.0,23.325979232788,06 12 2018 08:10,21.2,0.0,4,914.9,19.1,10.5
06 12 2018 08:20,2441.84912109375,15.708399772644,3600.0,23.4339294433593,06 12 2018 08:20,21.2,0.0,4,914.9,19.1,10.5
06 12 2018 08:30,2421.73510742187,15.175290107727,3600.0,21.8245792388916,06 12 2018 08:30,21.2,0.0,4,914.9,19.1,10.5
06 12 2018 08:40,2337.4130859375,16.3754596710205,3600.0,23.4768695831298,06 12 2018 08:40,21.2,0.0,4,914.9,19.1,10.5
06 12 2018 08:50,2195.67504882812,15.3746700286865,3600.0,24.2394409179687,06 12 2018 08:50,21.2,0.0,4,914.9,19.1,10.5
06 12 2018 09:00,2287.14111328125,15.630069732666,3600.0,22.9824790954589,06 12 2018 09:00,20.6,0.0,3,914.6,22.1,10.0
06 12 2018 09:10,2409.48803710937,16.5853004455566,3600.0,22.1988105773925,06 12 2018 09:10,20.6,0.0,3,914.6,22.1,10.0
06 12 2018 09:20,2651.36889648437,16.644380569458,3600.0,21.8161792755126,06 12 2018 09:20,20.6,0.0,3,914.6,22.1,10.0
06 12 2018 09:30,2705.99194335937,16.3979206085205,3600.0,18.3480205535888,06 12 2018 09:30,20.6,0.0,3,914.6,22.1,10.0
06 12 2018 09:40,2740.78491210937,17.0802898406982,3600.0,18.0494003295898,06 12 2018 09:40,20.6,0.0,3,914.6,22.1,10.0
06 12 2018 09:50,2697.71899414062,17.1108207702636,3600.0,19.3955707550048,06 12 2018 09:50,20.6,0.0,3,914.6,22.1,10.0
06 12 2018 10:00,2687.51489257812,16.1730308532714,3600.0,19.4434204101562,06 12 2018 10:00,19.8,0.0,1,914.1,21.9,9.4
06 12 2018 10:10,2888.42895507812,16.7191009521484,3600.0,18.6681003570556,06 12 2018 10:10,19.8,0.0,1,914.1,21.9,9.4
06 12 2018 10:20,3425.2041015625,15.9356498718261,3600.0,18.9891395568847,06 12 2018 10:20,19.8,0.0,1,914.1,21.9,9.4
06 12 2018 10:30,3158.04907226562,14.914939880371,3600.0,19.1690006256103,06 12 2018 10:30,19.8,0.0,1,914.1,21.9,9.4
06 12 2018 10:40,2785.39697265625,14.8386697769165,3600.0,19.4974193572998,06 12 2018 10:40,19.8,0.0,1,914.1,21.9,9.4
06 12 2018 10:50,3066.65698242187,14.7957696914672,3600.0,19.7345600128173,06 12 2018 10:50,19.8,0.0,1,914.1,21.9,9.4
06 12 2018 11:00,3400.47900390625,14.4436902999877,3600.0,18.944480895996,06 12 2018 11:00,19.0,0.0,0,914.0,19.0,8.9
06 12 2018 11:10,3462.64306640625,14.6944303512573,3600.0,19.824420928955,06 12 2018 11:10,19.0,0.0,0,914.0,19.0,8.9
06 12 2018 11:20,3369.09790039062,13.872139930725,3600.0,19.0106906890869,06 12 2018 11:20,19.0,0.0,0,914.0,19.0,8.9
06 12 2018 11:30,3376.57592773437,14.048879623413,3600.0,22.4264392852783,06 12 2018 11:30,19.0,0.0,0,914.0,19.0,8.9
06 12 2018 11:40,3524.7509765625,14.4777402877807,3600.0,19.0492095947265,06 12 2018 11:40,19.0,0.0,0,914.0,19.0,8.9
06 12 2018 11:50,3586.06005859375,14.2612895965576,3600.0,18.2462005615234,06 12 2018 11:50,19.0,0.0,0,914.0,19.0,8.9
06 12 2018 12:00,3045.70703125,13.6313199996948,3600.0,19.8885307312011,06 12 2018 12:00,18.1,0.0,0,913.5,14.8,8.9
06 12 2018 12:10,3299.69311523437,13.4701595306396,3600.0,17.7217102050781,06 12 2018 12:10,18.1,0.0,0,913.5,14.8,8.9
06 12 2018 12:20,3306.2470703125,13.5462303161621,3600.0,20.4285202026367,06 12 2018 12:20,18.1,0.0,0,913.5,14.8,8.9
06 12 2018 12:30,3262.01708984375,13.0788297653198,3600.0,18.8027896881103,06 12 2018 12:30,18.1,0.0,0,913.5,14.8,8.9
06 12 2018 12:40,3350.57299804687,14.7994804382324,3600.0,18.4563903808593,06 12 2018 12:40,18.1,0.0,0,913.5,14.8,8.9
06 12 2018 12:50,3501.40502929687,14.9936895370483,3600.0,18.3017501831054,06 12 2018 12:50,18.1,0.0,0,913.5,14.8,8.9
06 12 2018 13:00,3282.60205078125,13.6514701843261,3600.0,19.140869140625,06 12 2018 13:00,16.6,0.0,0,913.2,9.4,8.5
06 12 2018 13:10,3430.0830078125,13.1520204544067,3600.0,22.359619140625,06 12 2018 13:10,16.6,0.0,0,913.2,9.4,8.5
06 12 2018 13:20,3457.30395507812,14.2415103912353,3600.0,19.612190246582,06 12 2018 13:20,16.6,0.0,0,913.2,9.4,8.5
06 12 2018 13:30,3398.05493164062,13.7871704101562,3600.0,19.517520904541,06 12 2018 13:30,16.6,0.0,0,913.2,9.4,8.5
06 12 2018 13:40,3439.708984375,13.1471900939941,3600.0,20.4441890716552,06 12 2018 13:40,16.6,0.0,0,913.2,9.4,8.5
06 12 2018 13:50,3471.8349609375,14.224289894104,3600.0,20.6188201904296,06 12 2018 13:50,16.6,0.0,0,913.2,9.4,8.5
06 12 2018 14:00,2984.7451171875,14.8329896926879,3600.0,19.2483406066894,06 12 2018 14:00,14.8,0.0,0,912.6,7.1,7.8
06 12 2018 14:10,3231.85302734375,14.5919799804687,3600.0,19.8080997467041,06 12 2018 14:10,14.8,0.0,0,912.6,7.1,7.8
06 12 2018 14:20,3460.06396484375,13.3928804397583,3600.0,21.1319408416748,06 12 2018 14:20,14.8,0.0,0,912.6,7.1,7.8
06 12 2018 14:30,3374.7958984375,13.7194099426269,3600.0,20.5808792114257,06 12 2018 14:30,14.8,0.0,0,912.6,7.1,7.8
06 12 2018 14:40,3204.27099609375,15.0285196304321,3600.0,21.8234405517578,06 12 2018 14:40,14.8,0.0,0,912.6,7.1,7.8
06 12 2018 14:50,3103.45190429687,14.867389678955,3600.0,20.0899505615234,06 12 2018 14:50,14.8,0.0,0,912.6,7.1,7.8
06 12 2018 15:00,3450.583984375,15.4300603866577,3600.0,20.8915195465087,06 12 2018 15:00,13.2,0.0,0,912.2,8.0,8.2
06 12 2018 15:10,2478.78002929687,14.5056800842285,3600.0,20.3629093170166,06 12 2018 15:10,13.2,0.0,0,912.2,8.0,8.2
06 12 2018 15:20,2547.6640625,15.2257604598999,3600.0,20.0242900848388,06 12 2018 15:20,13.2,0.0,0,912.2,8.0,8.2
06 12 2018 15:30,2666.03198242187,16.4534606933593,3600.0,18.8907508850097,06 12 2018 15:30,13.2,0.0,0,912.2,8.0,8.2
06 12 2018 15:40,2708.958984375,14.600359916687,3600.0,20.4858608245849,06 12 2018 15:40,13.2,0.0,0,912.2,8.0,8.2
06 12 2018 15:50,3025.876953125,13.9848899841308,3600.0,22.8386993408203,06 12 2018 15:50,13.2,0.0,0,912.2,8.0,8.2
06 12 2018 16:00,3101.07202148437,14.1782503128051,3600.0,24.758150100708,06 12 2018 16:00,11.8,0.0,0,911.5,9.5,8.5
06 12 2018 16:10,3210.51708984375,15.069709777832,3600.0,21.8205604553222,06 12 2018 16:10,11.8,0.0,0,911.5,9.5,8.5
06 12 2018 16:20,2961.50903320312,14.9497804641723,3600.0,19.5638999938964,06 12 2018 16:20,11.8,0.0,0,911.5,9.5,8.5
06 12 2018 16:30,3068.98706054687,16.3215599060058,3600.0,18.4609394073486,06 12 2018 16:30,11.8,0.0,0,911.5,9.5,8.5
06 12 2018 16:40,3006.22192382812,14.4989595413208,3600.0,19.8885593414306,06 12 2018 16:40,11.8,0.0,0,911.5,9.5,8.5
06 12 2018 16:50,3157.40502929687,14.4478101730346,3600.0,20.4122009277343,06 12 2018 16:50,11.8,0.0,0,911.5,9.5,8.5
06 12 2018 17:00,3053.48706054687,13.5160398483276,3600.0,20.078290939331,06 12 2018 17:00,11.0,0.0,0,911.0,9.7,8.6
06 12 2018 17:10,3074.03198242187,13.9812698364257,3600.0,18.4852905273437,06 12 2018 17:10,11.0,0.0,0,911.0,9.7,8.6
06 12 2018 17:20,2956.18798828125,13.3293895721435,3600.0,19.0319499969482,06 12 2018 17:20,11.0,0.0,0,911.0,9.7,8.6
06 12 2018 17:30,3273.330078125,13.4673700332641,3600.0,20.3665409088134,06 12 2018 17:30,11.0,0.0,0,911.0,9.7,8.6
06 12 2018 17:40,3489.18603515625,14.1628704071044,3600.0,20.8930301666259,06 12 2018 17:40,11.0,0.0,0,911.0,9.7,8.6
06 12 2018 17:50,3524.3798828125,13.7311897277832,3600.0,18.4224300384521,06 12 2018 17:50,11.0,0.0,0,911.0,9.7,8.6
06 12 2018 18:00,3494.31591796875,12.3689699172973,3568.01297602443,23.1655597686767,06 12 2018 18:00,11.1,0.0,0,911.0,8.2,8.8
06 12 2018 18:10,3501.61791992187,12.7881298065185,3594.43265257137,19.6750907897949,06 12 2018 18:10,11.1,0.0,0,911.0,8.2,8.8
06 12 2018 18:20,3418.88891601562,11.9381303787231,3511.9998458992,19.6875801086425,06 12 2018 18:20,11.1,0.0,0,911.0,8.2,8.8
06 12 2018 18:30,3470.82202148437,12.4109497070312,3571.86539272423,21.3234596252441,06 12 2018 18:30,11.1,0.0,0,911.0,8.2,8.8
06 12 2018 18:40,3227.48388671875,11.3831100463867,3391.57684256105,21.2390594482421,06 12 2018 18:40,11.1,0.0,0,911.0,8.2,8.8
06 12 2018 18:50,3517.17309570312,12.5736303329467,3584.22341042954,18.8792495727539,06 12 2018 18:50,11.1,0.0,0,911.0,8.2,8.8
06 12 2018 19:00,3549.67895507812,12.8302602767944,3595.6439345376,19.5046806335449,06 12 2018 19:00,11.4,0.0,0,910.9,8.1,8.9
06 12 2018 19:10,3264.0849609375,11.4616403579711,3412.19551425367,19.9266891479492,06 12 2018 19:10,11.4,0.0,0,910.9,8.1,8.9
06 12 2018 19:20,3357.72802734375,12.0409002304077,3528.16727097426,23.4600105285644,06 12 2018 19:20,11.4,0.0,0,910.9,8.1,8.9
06 12 2018 19:30,3143.39306640625,11.2440500259399,3351.97089213275,21.1725006103515,06 12 2018 19:30,11.4,0.0,0,910.9,8.1,8.9
06 12 2018 19:40,3232.94091796875,11.6407499313354,3454.68275124962,21.8662796020507,06 12 2018 19:40,11.4,0.0,0,910.9,8.1,8.9
06 12 2018 19:50,3118.126953125,11.2503795623779,3353.86137736821,20.4911308288574,06 12 2018 19:50,11.4,0.0,0,910.9,8.1,8.9
06 12 2018 20:00,2906.9609375,10.8421096801757,3213.80007057837,20.6116104125976,06 12 2018 20:00,12.8,0.0,0,911.2,6.8,10.0
06 12 2018 20:10,2734.75,10.4484901428222,3040.87121351986,21.2639808654785,06 12 2018 20:10,12.8,0.0,0,911.2,6.8,10.0
06 12 2018 20:20,2524.74194335937,9.85154247283935,2696.28625653745,20.3436298370361,06 12 2018 20:20,12.8,0.0,0,911.2,6.8,10.0
06 12 2018 20:30,2506.83911132812,9.84351158142089,2690.89965398279,20.3956909179687,06 12 2018 20:30,12.8,0.0,0,911.2,6.8,10.0
06 12 2018 20:40,2131.77294921875,9.16878414154052,2253.31809676334,19.3602790832519,06 12 2018 20:40,12.8,0.0,0,911.2,6.8,10.0
06 12 2018 20:50,1843.64599609375,8.76453590393066,1993.44437429202,21.2932300567626,06 12 2018 20:50,12.8,0.0,0,911.2,6.8,10.0
06 12 2018 21:00,1906.50500488281,8.67768478393554,1938.6416172044,20.1811599731445,06 12 2018 21:00,11.5,0.0,0,910.5,8.2,9.5
06 12 2018 21:10,1888.36804199218,8.69797420501708,1951.40477486838,19.7416305541992,06 12 2018 21:10,11.5,0.0,0,910.5,8.2,9.5
06 12 2018 21:20,2324.09594726562,9.41044807434082,2411.22309719619,19.7064208984375,06 12 2018 21:20,11.5,0.0,0,910.5,8.2,9.5
06 12 2018 21:30,2313.38500976562,9.57134437561035,2495.43924950803,20.6350593566894,06 12 2018 21:30,11.5,0.0,0,910.5,8.2,9.5
06 12 2018 21:40,2674.35302734375,10.2444095611572,2934.9420213729,20.3274402618408,06 12 2018 21:40,11.5,0.0,0,910.5,8.2,9.5
06 12 2018 21:50,2546.48510742187,9.85385417938232,2697.832870869,20.1772308349609,06 12 2018 21:50,11.5,0.0,0,910.5,8.2,9.5
06 12 2018 22:00,2779.71606445312,10.498740196228,3065.18711321658,22.617130279541,06 12 2018 22:00,12.1,0.0,0,910.1,6.2,9.7
06 12 2018 22:10,2628.90698242187,10.2731103897094,2950.55195105816,21.2888298034667,06 12 2018 22:10,12.1,0.0,0,910.1,6.2,9.7
06 12 2018 22:20,2409.51806640625,9.59417724609375,2512.82664399787,23.2982101440429,06 12 2018 22:20,12.1,0.0,0,910.1,6.2,9.7
06 12 2018 22:30,2523.19604492187,9.82120513916015,2675.82635232991,26.1018905639648,06 12 2018 22:30,12.1,0.0,0,910.1,6.2,9.7
06 12 2018 22:40,2054.81005859375,8.70622730255126,1956.60344390318,23.8294601440429,06 12 2018 22:40,12.1,0.0,0,910.1,6.2,9.7
06 12 2018 22:50,2223.3310546875,9.2985200881958,2337.93403743989,25.9540100097656,06 12 2018 22:50,12.1,0.0,0,910.1,6.2,9.7
06 12 2018 23:00,2301.3291015625,9.53287601470947,2465.72208472924,24.7232398986816,06 12 2018 23:00,12.0,0.0,0,910.2,5.4,8.4
06 12 2018 23:10,2179.28002929687,9.2141637802124,2282.86671099869,24.522439956665,06 12 2018 23:10,12.0,0.0,0,910.2,5.4,8.4
06 12 2018 23:20,2080.30590820312,8.98619556427001,2135.09554715102,25.7229309082031,06 12 2018 23:20,12.0,0.0,0,910.2,5.4,8.4
06 12 2018 23:30,2140.32202148437,9.09064579010009,2202.58317685946,26.1161804199218,06 12 2018 23:30,12.0,0.0,0,910.2,5.4,8.4
06 12 2018 23:40,2927.32592773437,10.999150276184,3272.14190720239,26.0846900939941,06 12 2018 23:40,12.0,0.0,0,910.2,5.4,8.4
06 12 2018 23:50,2688.2939453125,10.4017696380615,3017.64740277073,25.7738800048828,06 12 2018 23:50,12.0,0.0,0,910.2,5.4,8.4
07 12 2018 00:00,2688.17602539062,9.98508167266845,2782.79126266354,23.2091598510742,07 12 2018 00:00,17.4,0.1,43,917.4,9.9,16.6
07 12 2018 00:10,2928.8359375,10.3994598388671,3016.48369160893,21.6512603759765,07 12 2018 00:10,17.4,0.1,43,917.4,9.9,16.6
07 12 2018 00:20,2889.55493164062,10.3680295944213,3000.50174758547,22.8038902282714,07 12 2018 00:20,17.4,0.1,43,917.4,9.9,16.6
07 12 2018 00:30,3053.73608398437,10.9849300384521,3267.09528839844,24.9323101043701,07 12 2018 00:30,17.4,0.1,43,917.4,9.9,16.6
07 12 2018 00:40,3249.67993164062,11.2414302825927,3351.18595165261,22.8196392059326,07 12 2018 00:40,17.4,0.1,43,917.4,9.9,16.6
07 12 2018 00:50,3320.99389648437,11.8748502731323,3501.13389631786,26.2544898986816,07 12 2018 00:50,17.4,0.1,43,917.4,9.9,16.6
07 12 2018 01:00,2855.83911132812,10.5003004074096,3065.93122218075,26.1384391784667,07 12 2018 01:00,18.2,0.4,46,917.6,11.9,16.5
07 12 2018 01:10,3188.16796875,11.1560697555541,3324.80640761453,23.9099998474121,07 12 2018 01:10,18.2,0.4,46,917.6,11.9,16.5
07 12 2018 01:20,3184.71704101562,11.042010307312,3287.0737099885,22.5383205413818,07 12 2018 01:20,18.2,0.4,46,917.6,11.9,16.5
07 12 2018 01:30,3197.81494140625,11.2975196838378,3367.67547455077,23.6887397766113,07 12 2018 01:30,18.2,0.4,46,917.6,11.9,16.5
07 12 2018 01:40,2835.59106445312,10.2389802932739,2931.96230940815,24.37619972229,07 12 2018 01:40,18.2,0.4,46,917.6,11.9,16.5
07 12 2018 01:50,2527.2060546875,9.63121509552001,2540.63725708653,25.6710605621337,07 12 2018 01:50,18.2,0.4,46,917.6,11.9,16.5
07 12 2018 02:00,2647.51806640625,10.2496299743652,2937.7990426123,27.1027908325195,07 12 2018 02:00,18.9,0.9,52,918.2,13.9,16.3
07 12 2018 02:10,2509.22998046875,9.47902393341064,2456.21644811967,23.8781795501708,07 12 2018 02:10,18.9,0.9,52,918.2,13.9,16.3
07 12 2018 02:20,2125.86791992187,8.92347526550292,2094.78023459171,26.1346607208251,07 12 2018 02:20,18.9,0.9,52,918.2,13.9,16.3
07 12 2018 02:30,2922.39990234375,10.4749498367309,3053.75991324649,24.1786804199218,07 12 2018 02:30,18.9,0.9,52,918.2,13.9,16.3
07 12 2018 02:40,2666.30908203125,9.97172832489013,2774.39780770963,23.7092990875244,07 12 2018 02:40,18.9,0.9,52,918.2,13.9,16.3
07 12 2018 02:50,2022.47094726562,8.69400596618652,1948.90659709325,25.0845298767089,07 12 2018 02:50,18.9,0.9,52,918.2,13.9,16.3
07 12 2018 03:00,2240.02294921875,9.22502613067626,2289.9479071046,26.2995796203613,07 12 2018 03:00,19.7,0.5,68,918.5,14.0,16.5
07 12 2018 03:10,1907.51599121093,8.59763145446777,1888.53232058101,26.1193008422851,07 12 2018 03:10,19.7,0.5,68,918.5,14.0,16.5
07 12 2018 03:20,2125.61401367187,8.81541538238525,2025.74480041329,23.1963691711425,07 12 2018 03:20,19.7,0.5,68,918.5,14.0,16.5
07 12 2018 03:30,2228.21704101562,8.68597602844238,1943.85427892947,21.6329708099365,07 12 2018 03:30,19.7,0.5,68,918.5,14.0,16.5
07 12 2018 03:40,2571.30810546875,9.43413925170898,2426.76087494388,22.1916408538818,07 12 2018 03:40,19.7,0.5,68,918.5,14.0,16.5
07 12 2018 03:50,2360.07006835937,9.16685104370117,2252.06066743763,23.6956691741943,07 12 2018 03:50,19.7,0.5,68,918.5,14.0,16.5
07 12 2018 04:00,2065.34301757812,8.64658069610595,1919.12408597613,22.1115207672119,07 12 2018 04:00,20.7,0.3,57,918.9,15.0,16.2
07 12 2018 04:10,2114.70190429687,8.5032615661621,1830.00526259851,22.4940395355224,07 12 2018 04:10,20.7,0.3,57,918.9,15.0,16.2
07 12 2018 04:20,2431.84106445312,8.88644313812255,2071.05866688373,19.4677104949951,07 12 2018 04:20,20.7,0.3,57,918.9,15.0,16.2
07 12 2018 04:30,2146.23999023437,8.8759479522705,2064.34744272812,19.753770828247,07 12 2018 04:30,20.7,0.3,57,918.9,15.0,16.2
07 12 2018 04:40,2126.01196289062,8.90871143341064,2085.31544498958,21.8559608459472,07 12 2018 04:40,20.7,0.3,57,918.9,15.0,16.2
07 12 2018 04:50,2668.4169921875,10.0252704620361,2807.7146348103,21.6339607238769,07 12 2018 04:50,20.7,0.3,57,918.9,15.0,16.2
07 12 2018 05:00,2208.15087890625,9.16530799865722,2251.05703582425,22.9649791717529,07 12 2018 05:00,21.8,0.1,33,919.3,15.4,15.5
07 12 2018 05:10,2552.84301757812,9.73114585876464,2613.28019553318,21.0762500762939,07 12 2018 05:10,21.8,0.1,33,919.3,15.4,15.5
07 12 2018 05:20,2537.0791015625,9.75818252563476,2632.34420420887,21.3868999481201,07 12 2018 05:20,21.8,0.1,33,919.3,15.4,15.5
07 12 2018 05:30,2184.3740234375,9.07154273986816,2190.21023903384,24.7475204467773,07 12 2018 05:30,21.8,0.1,33,919.3,15.4,15.5
07 12 2018 05:40,2583.88305664062,9.74028968811035,2619.75545793328,25.1308097839355,07 12 2018 05:40,21.8,0.1,33,919.3,15.4,15.5
07 12 2018 05:50,2190.77197265625,8.89997959136962,2079.72232991529,24.2578201293945,07 12 2018 05:50,21.8,0.1,33,919.3,15.4,15.5
07 12 2018 06:00,2663.5380859375,10.124059677124,2866.85758058193,25.1497001647949,07 12 2018 06:00,22.6,0.0,22,919.2,15.4,14.7
07 12 2018 06:10,2102.376953125,8.95182704925537,2112.98324672559,25.9207706451416,07 12 2018 06:10,22.6,0.0,22,919.2,15.4,14.7
07 12 2018 06:20,2312.76000976562,8.95776653289794,2116.80107603708,22.9331798553466,07 12 2018 06:20,22.6,0.0,22,919.2,15.4,14.7
07 12 2018 06:30,2103.33203125,8.66720581054687,1932.0595091932,24.2125492095947,07 12 2018 06:30,22.6,0.0,22,919.2,15.4,14.7
07 12 2018 06:40,1692.86499023437,8.00773239135742,1534.42783694742,25.8367404937744,07 12 2018 06:40,22.6,0.0,22,919.2,15.4,14.7
07 12 2018 06:50,1721.48999023437,8.14231300354003,1612.51611332134,27.1325302124023,07 12 2018 06:50,22.6,0.0,22,919.2,15.4,14.7
07 12 2018 07:00,1284.21899414062,7.17148208618164,1095.0897694304,30.3258800506591,07 12 2018 07:00,23.1,0.0,13,919.1,15.8,13.7
07 12 2018 07:10,1195.01196289062,6.71875715255737,894.255812499184,24.3033008575439,07 12 2018 07:10,23.1,0.0,13,919.1,15.8,13.7
07 12 2018 07:20,933.928405761718,6.41403102874755,772.771304364343,29.157579421997,07 12 2018 07:20,23.1,0.0,13,919.1,15.8,13.7
07 12 2018 07:30,1186.77697753906,6.68726778030395,881.213638473705,27.5802707672119,07 12 2018 07:30,23.1,0.0,13,919.1,15.8,13.7
07 12 2018 07:40,1234.60205078125,6.98472023010253,1009.12520964034,26.2581405639648,07 12 2018 07:40,23.1,0.0,13,919.1,15.8,13.7
07 12 2018 07:50,790.146118164062,6.07531595230102,649.690449275284,32.6941299438476,07 12 2018 07:50,23.1,0.0,13,919.1,15.8,13.7
07 12 2018 08:00,844.688598632812,6.02500677108764,632.458349421845,32.4037284851074,07 12 2018 08:00,22.7,0.0,23,919.3,16.9,14.5
07 12 2018 08:10,1246.76794433593,6.8928837776184,968.488878640684,30.1084804534912,07 12 2018 08:10,22.7,0.0,23,919.3,16.9,14.5
07 12 2018 08:20,1097.64794921875,6.82475090026855,939.01079618478,31.4681701660156,07 12 2018 08:20,22.7,0.0,23,919.3,16.9,14.5
07 12 2018 08:30,1198.32495117187,7.11887598037719,1070.41248359034,30.1760692596435,07 12 2018 08:30,22.7,0.0,23,919.3,16.9,14.5
07 12 2018 08:40,1130.95495605468,6.53728103637695,820.65113366014,27.7059307098388,07 12 2018 08:40,22.7,0.0,23,919.3,16.9,14.5
07 12 2018 08:50,1335.89294433593,6.98012399673461,1007.06638415135,24.9935607910156,07 12 2018 08:50,22.7,0.0,23,919.3,16.9,14.5
07 12 2018 09:00,1381.75402832031,7.30736207962036,1160.58178043957,23.2664108276367,07 12 2018 09:00,23.4,0.0,24,919.1,18.5,13.9
07 12 2018 09:10,1297.14794921875,7.08361911773681,1054.07944834408,20.7559509277343,07 12 2018 09:10,23.4,0.0,24,919.1,18.5,13.9
07 12 2018 09:20,1396.22802734375,7.29126977920532,1152.69070386749,25.9322605133056,07 12 2018 09:20,23.4,0.0,24,919.1,18.5,13.9
07 12 2018 09:30,810.228820800781,5.93642091751098,603.749021966664,24.8399906158447,07 12 2018 09:30,23.4,0.0,24,919.1,18.5,13.9
07 12 2018 09:40,992.9921875,6.56845092773437,833.027453704601,32.2259902954101,07 12 2018 09:40,23.4,0.0,24,919.1,18.5,13.9
07 12 2018 09:50,880.640014648437,6.08721303939819,653.805024978663,28.8583698272705,07 12 2018 09:50,23.4,0.0,24,919.1,18.5,13.9
07 12 2018 10:00,751.316101074218,5.78080320358276,553.523248297949,27.4996700286865,07 12 2018 10:00,23.0,0.0,18,918.9,18.3,13.4
07 12 2018 10:10,868.967590332031,6.20594978332519,695.698823727626,29.6421203613281,07 12 2018 10:10,23.0,0.0,18,918.9,18.3,13.4
07 12 2018 10:20,642.807312011718,5.67051601409912,519.415827559147,25.765769958496,07 12 2018 10:20,23.0,0.0,18,918.9,18.3,13.4
07 12 2018 10:30,660.135681152343,5.88761615753173,587.726714312719,27.1750507354736,07 12 2018 10:30,23.0,0.0,18,918.9,18.3,13.4
07 12 2018 10:40,704.12939453125,5.8758487701416,583.900902279625,26.242389678955,07 12 2018 10:40,23.0,0.0,18,918.9,18.3,13.4
